idfactoid,idimplantation,usual_name,caracteristique,caracNew,modAgreg,modalite,fklinked_implantation,linked_implantation_name,date_start_min,date_start_max,date_stop_min,date_stop_max,lat,lng,location_granularity,Diocese,date_startC,date_stopC,DureeFact
13340,1404,Doeuil-sur-le-Mignon (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1717,1717,1763,1763,46.123816,-0.549676,commune,Saintes,1717,1763,46
13341,1404,Doeuil-sur-le-Mignon (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1763,1763,1791,1791,46.123816,-0.549676,commune,Saintes,1763,1791,28
13342,118,Gizay (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1087,1115,1087,1115,46.440202,0.424295,commune,Poitiers,1101,1101,0
13343,118,Gizay (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1087,1115,1800,1800,46.440202,0.424295,commune,Poitiers,1101,1800,699
13344,1405,"Haims, Saint-Maixent-le-Petit (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,936,936,1783,1783,46.513275,0.92827,commune,Poitiers,936,1783,847
13345,1406,Yeu (île d') (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1031,1060,1031,1060,46.709472,-2.346977,commune,Luçon,1045.5,1045.5,0
13346,1406,Yeu (île d') (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1031,1060,1140,1140,46.709472,-2.346977,commune,Luçon,1045.5,1140,94.5
13347,1406,Yeu (île d') (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1140,1140,1800,1800,46.709472,-2.346977,commune,Luçon,1140,1800,660
13348,1407,Lurais (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,936,936,1217,1217,46.687628,0.937081,commune,Poitiers,936,1217,281
13349,1407,Lurais (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1217,1217,1450,1450,46.687628,0.937081,commune,Poitiers,1217,1450,233
13350,1383,"Marigny-Brizay, Saint-Philibert de Surim (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,975,989,975,989,46.743577,0.377002,commune,Poitiers,982,982,0
13351,1383,"Marigny-Brizay, Saint-Philibert de Surim (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,975,989,1060,1060,46.743577,0.377002,commune,Poitiers,982,1060,78
13352,1383,"Marigny-Brizay, Saint-Philibert de Surim (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1060,1060,1060,1060,46.743577,0.377002,commune,Poitiers,1060,1060,0
13353,1383,"Marigny-Brizay, Saint-Philibert de Surim (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1060,1060,1791,1791,46.743577,0.377002,commune,Poitiers,1060,1791,731
13354,1382,"Marnay, Saint-Pierre de la Celle (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1060,1110,1060,1100,46.393303,0.346957,commune,Poitiers,1085,1080,-5
13355,1382,"Marnay, Saint-Pierre de la Celle (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1060,1100,1060,1110,46.393303,0.346957,commune,Poitiers,1080,1085,5
13356,1382,"Marnay, Saint-Pierre de la Celle (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1060,1110,1800,1800,46.393303,0.346957,commune,Poitiers,1085,1800,715
13357,1381,Ensoulesse (Saint-Cyprien),Institutions - Statuts,Statuts,Autre,Autre - Villa,NA,NA,986,987,1097,1100,46.628552,0.434196,commune,Poitiers,986.5,1098.5,112
13358,1381,Ensoulesse (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1097,1100,1353,1353,46.628552,0.434196,commune,Poitiers,1098.5,1353,254.5
13359,1381,Ensoulesse (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1353,1353,1800,1800,46.628552,0.434196,commune,Poitiers,1353,1800,447
13360,1399,Montreuil-Bonnin (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1060,1086,1060,1086,46.56184,0.134764,commune,Poitiers,1073,1073,0
13361,1399,Montreuil-Bonnin (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1060,1086,1800,1800,46.56184,0.134764,commune,Poitiers,1073,1800,727
13362,1408,Morthemer (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1087,1115,1087,1115,46.491899,0.631122,commune,Poitiers,1101,1101,0
13363,1408,Morthemer (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1087,1115,1800,1800,46.491899,0.631122,commune,Poitiers,1101,1800,699
13364,304,Notre-Dame-de-Riez (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1087,1108,1087,1108,46.752919,-1.893416,commune,Luçon,1097.5,1097.5,0
13366,304,Notre-Dame-de-Riez (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1087,1108,1800,1800,46.752919,-1.893416,commune,Luçon,1097.5,1800,702.5
13367,1409,Oulmes (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,936,937,936,937,46.394274,-0.66125,commune,Luçon,936.5,936.5,0
13368,1409,Oulmes (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,936,937,1400,1400,46.394274,-0.66125,commune,Luçon,936.5,1400,463.5
13369,1409,Oulmes (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1400,1400,1800,1800,46.394274,-0.66125,commune,Luçon,1400,1800,400
13370,1410,Pleumartin (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1060,1086,1060,1086,46.7415,0.759416,commune,Poitiers,1073,1073,0
13372,1410,Pleumartin (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré-cure,NA,NA,1060,1086,1800,1800,46.7415,0.759416,commune,Poitiers,1073,1800,727
13373,1411,"Poitiers, Résurrection (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré autonome,NA,NA,938,938,938,938,46.583417,0.359436,commune,Poitiers,938,938,0
13374,1411,"Poitiers, Résurrection (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,938,938,1789,1789,46.583417,0.359436,commune,Poitiers,938,1789,851
13375,1411,"Poitiers, Résurrection (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1789,1789,1800,1800,46.583417,0.359436,commune,Poitiers,1789,1800,11
13376,1413,Pouffonds (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré autonome,NA,NA,1095,1095,1095,1095,46.200591,-0.116788,commune,Poitiers,1095,1095,0
13377,1413,Pouffonds (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1095,1095,1800,1800,46.200591,-0.116788,commune,Poitiers,1095,1800,705
13378,1414,"Saint-Cyr-en-Talmondais, Saint-Cyr (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1060,1108,1060,1108,46.459888,-1.336887,commune,Luçon,1084,1084,0
13379,1414,"Saint-Cyr-en-Talmondais, Saint-Cyr (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1060,1108,1568,1568,46.459888,-1.336887,commune,Luçon,1084,1568,484
13380,1415,"Saint-Cyr-en-Talmondais, Notre-Dame de la Gislerie ou Grand-Saint-Cyr (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré autonome,NA,NA,1313,1313,1313,1313,46.459888,-1.336887,commune,Luçon,1313,1313,0
13381,1415,"Saint-Cyr-en-Talmondais, Notre-Dame de la Gislerie ou Grand-Saint-Cyr (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1313,1313,1604,1604,46.459888,-1.336887,commune,Luçon,1313,1604,291
13382,1415,"Saint-Cyr-en-Talmondais, Notre-Dame de la Gislerie ou Grand-Saint-Cyr (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1604,1604,1795,1795,46.459888,-1.336887,commune,Luçon,1604,1795,191
13383,1416,Saint-Hilaire-de-Riez (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1025,1025,1025,1025,46.743627,-1.964325,commune,Luçon,1025,1025,0
13384,1416,Saint-Hilaire-de-Riez (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1025,1025,1800,1800,46.743627,-1.964325,commune,Luçon,1025,1800,775
13385,1417,"Saint-Jean-de-Sauves, Saint-Sauveur (Saint-Cyprien)",Institutions - Statuts,Statuts,Autre,Autre - Villa,NA,NA,932,932,962,975,46.839464,0.088344,commune,Poitiers,932,968.5,36.5
13386,1417,"Saint-Jean-de-Sauves, Saint-Sauveur (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,962,975,1236,1236,46.839464,0.088344,commune,Poitiers,968.5,1236,267.5
13387,1417,"Saint-Jean-de-Sauves, Saint-Sauveur (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1236,1236,1800,1800,46.839464,0.088344,commune,Poitiers,1236,1800,564
13388,1418,"Saint-Jean-de-Sauves, Saint-Jean (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré autonome,NA,NA,1060,1108,1060,1108,46.839464,0.088344,commune,Poitiers,1084,1084,0
13389,1418,"Saint-Jean-de-Sauves, Saint-Jean (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1060,1108,1800,1800,46.839464,0.088344,commune,Poitiers,1084,1800,716
13390,1419,Saint-Laurent-sur-Sèvre (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1086,1086,1086,1086,46.950726,-0.900894,commune,Luçon,1086,1086,0
13391,1419,Saint-Laurent-sur-Sèvre (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1086,1086,1108,1115,46.950726,-0.900894,commune,Luçon,1086,1111.5,25.5
13392,1419,Saint-Laurent-sur-Sèvre (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1108,1115,1255,1255,46.950726,-0.900894,commune,Luçon,1111.5,1255,143.5
13393,1419,Saint-Laurent-sur-Sèvre (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1255,1255,1888,1888,46.950726,-0.900894,commune,Luçon,1255,1888,633
13394,1420,"Saint-Léger, Notre-Dame de l'Île (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1090,1090,1090,1090,45.61659,-0.570354,commune,NA,1090,1090,0
13395,1420,"Saint-Léger, Notre-Dame de l'Île (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1090,1090,1329,1329,45.61659,-0.570354,commune,NA,1090,1329,239
13396,1420,"Saint-Léger, Notre-Dame de l'Île (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1329,1329,1800,1800,45.61659,-0.570354,commune,NA,1329,1800,471
13397,1421,Saint-Maurice-la-Clouère (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1060,1108,1060,1108,46.388143,0.448658,commune,Poitiers,1084,1084,0
13398,1421,Saint-Maurice-la-Clouère (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1060,1108,1800,1800,46.388143,0.448658,commune,Poitiers,1084,1800,716
13399,1422,"Saint-Maxire, Saint-Genès des Habites (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,990,1100,990,1100,46.399151,-0.479885,commune,Poitiers,1045,1045,0
13400,1422,"Saint-Maxire, Saint-Genès des Habites (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,990,1100,1300,1300,46.399151,-0.479885,commune,Poitiers,1045,1300,255
13401,1422,"Saint-Maxire, Saint-Genès des Habites (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1300,1300,1800,1800,46.399151,-0.479885,commune,Poitiers,1300,1800,500
13402,1423,Saint-Sornin (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1060,1086,1060,1086,46.503798,-1.38357,commune,Luçon,1073,1073,0
13403,1423,Saint-Sornin (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1060,1086,1761,1761,46.503798,-1.38357,commune,Luçon,1073,1761,688
13404,1423,Saint-Sornin (Saint-Cyprien),Institutions - Statuts,Statuts,Autre,Autre - Incertain,NA,NA,1761,1761,1800,1800,46.503798,-1.38357,commune,Luçon,1761,1800,39
13405,1424,Senillé (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1087,1100,1087,1100,NA,NA,NA,Poitiers,1093.5,1093.5,0
13406,1424,Senillé (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1087,1100,1800,1800,NA,NA,NA,Poitiers,1093.5,1800,706.5
13407,1426,Usson-du-Poitou (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1073,1088,1073,1088,46.280918,0.544933,commune,Poitiers,1080.5,1080.5,0
13408,1426,Usson-du-Poitou (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1073,1088,1800,1800,46.280918,0.544933,commune,Poitiers,1080.5,1800,719.5
13409,1427,Vaux-en-Couhé (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,969,969,969,969,46.283156,0.235978,commune,Poitiers,969,969,0
13410,1427,Vaux-en-Couhé (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,969,969,1800,1800,46.283156,0.235978,commune,Poitiers,969,1800,831
13411,1428,Vicq-sur-Gartempe (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1047,1086,1047,1086,46.7262,0.844023,commune,Poitiers,1066.5,1066.5,0
13412,1428,Vicq-sur-Gartempe (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1047,1086,1789,1827,46.7262,0.844023,commune,Poitiers,1066.5,1808,741.5
13413,1429,Villiers-en-Plaine (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1047,1086,1047,1086,46.414931,-0.537191,commune,Poitiers,1066.5,1066.5,0
13414,1429,Villiers-en-Plaine (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1047,1086,1800,1800,46.414931,-0.537191,commune,Poitiers,1066.5,1800,733.5
13415,1430,"Vitré, Saint-Pierre (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,987,987,987,987,NA,NA,NA,Poitiers,987,987,0
13416,1430,"Vitré, Saint-Pierre (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,987,987,1789,1789,NA,NA,NA,Poitiers,987,1789,802
13417,1431,"Vitré, Saint-Romain de Châteauneuf (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1100,1100,1100,1100,NA,NA,NA,Poitiers,1100,1100,0
13418,1431,"Vitré, Saint-Romain de Châteauneuf (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1100,1100,1750,1750,NA,NA,NA,Poitiers,1100,1750,650
13419,1433,"Vivonne, Saint-Georges (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1087,1108,1087,1108,46.412227,0.256296,commune,Poitiers,1097.5,1097.5,0
13420,1433,"Vivonne, Saint-Georges (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1087,1108,1087,1115,46.412227,0.256296,commune,Poitiers,1097.5,1101,3.5
13421,1433,"Vivonne, Saint-Georges (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1087,1115,1800,1800,46.412227,0.256296,commune,Poitiers,1101,1800,699
13422,1434,"Vivonne, Saint-Aubin (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1097,1100,1097,1100,46.412227,0.256296,commune,Poitiers,1098.5,1098.5,0
13423,1434,"Vivonne, Saint-Aubin (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1097,1100,1800,1800,46.412227,0.256296,commune,Poitiers,1098.5,1800,701.5
13424,1435,"Vouneuil-sur-Vienne, Saint-Laurent de Chitré (Saint-Cyprien)",Institutions - Statuts,Statuts,Autre,Autre - Villa,NA,NA,936,954,1097,1100,46.719564,0.540892,commune,Poitiers,945,1098.5,153.5
13425,1435,"Vouneuil-sur-Vienne, Saint-Laurent de Chitré (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Chapelle,NA,NA,1097,1100,1200,1200,46.719564,0.540892,commune,Poitiers,1098.5,1200,101.5
13426,1435,"Vouneuil-sur-Vienne, Saint-Laurent de Chitré (Saint-Cyprien)",Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1200,1200,1800,1800,46.719564,0.540892,commune,Poitiers,1200,1800,600
13427,1432,Vouneuil-sous-Biard (Saint-Cyprien),Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,990,996,990,996,46.578584,0.270067,commune,Poitiers,993,993,0
13429,1432,Vouneuil-sous-Biard (Saint-Cyprien),Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,990,996,1800,1800,46.578584,0.270067,commune,Poitiers,993,1800,807
13430,1436,"Vouneuil-sur-Vienne, Notre-Dame-de-Savigny (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Chapelle,NA,NA,942,942,1097,1100,46.719564,0.540892,commune,Poitiers,942,1098.5,156.5
13431,1436,"Vouneuil-sur-Vienne, Notre-Dame-de-Savigny (Saint-Cyprien)",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,1097,1100,1800,1800,46.719564,0.540892,commune,Poitiers,1098.5,1800,701.5
13432,1440,"Chalon-sur-Saône, Saint-Pierre 2",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1573,1580,1791,1791,46.7804732,4.8528684,precise,Chalon,1576.5,1791,214.5
13433,1440,"Chalon-sur-Saône, Saint-Pierre 2",Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1791,1791,1800,1800,46.7804732,4.8528684,precise,Chalon,1791,1800,9
13434,1442,Saint-Pierre-ès-Liens,Institutions - Statuts,Statuts,Régulier,Régulier - Prieuré (dépendance),NA,NA,1050,1150,1800,1800,44.861886,0.06602,approximative,Périgueux,1100,1800,700
13435,1443,Montcaret (école),Institutions - Statuts,École,École dépendante,Autre - École dépendante,NA,NA,1050,1150,1800,1800,44.861886,0.06602,approximative,Périgueux,1100,1800,700
13436,1444,"Nouaillé-Maupertuis, Saint-Junien",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1115,1115,1800,1800,46.505639,0.418192,precise,Poitiers,1115,1800,685
13437,1445,"Nieul-sur-l'Autise, Saint-Vincent",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1102,1102,1800,1800,46.425518,-0.666253,precise,Saintes,1102,1800,698
13438,119,"Noyon, Sainte-Godeberthe",Institutions - Statuts,Statuts,Autre,Autre - Incertain,NA,NA,641,660,988,988,49.578014,3.008441,precise,Noyon,650.5,988,337.5
13439,119,"Noyon, Sainte-Godeberthe",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye-fille,NA,NA,988,988,1179,1257,49.578014,3.008441,precise,Noyon,988,1218,230
13440,119,"Noyon, Sainte-Godeberthe",Institutions - Statuts,Statuts,Séculier,Séculier - Église paroissiale,NA,NA,1179,1257,1791,1791,49.578014,3.008441,precise,Noyon,1218,1791,573
13441,1446,Lachalade,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,1120,1120,1800,1800,49.16546,4.9591107,precise,Verdun,1120,1800,680
13442,343,Trois-Fontaines,Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye-fille,NA,NA,1118,1118,1800,1800,48.711111,4.955025,commune,Châlons,1118,1800,682
13443,1447,"Noyon, Saint-Maurice",Institutions - Statuts,Statuts,Régulier,Régulier - Cella,NA,NA,751,842,1800,1800,49.578014,3.008441,precise,Noyon,796.5,1800,1003.5
13444,1448,"Noyon, Saint-Eloi",Institutions - Statuts,Statuts,Séculier,Séculier - Église,NA,NA,660,660,842,842,49.578014,3.008441,precise,Noyon,660,842,182
13445,1448,"Noyon, Saint-Eloi",Institutions - Statuts,Statuts,Régulier,Régulier - Cella,NA,NA,842,842,934,934,49.578014,3.008441,precise,Noyon,842,934,92
13446,1448,"Noyon, Saint-Eloi",Institutions - Statuts,Statuts,Séculier communautaire,Séculier communautaire - Chapitre collégial séculier,NA,NA,934,934,949,954,49.578014,3.008441,precise,Noyon,934,951.5,17.5
13447,1448,"Noyon, Saint-Eloi",Institutions - Statuts,Statuts,Régulier,Régulier - Abbaye,NA,NA,949,954,954,978,49.578014,3.008441,precise,Noyon,951.5,966,14.5
